Ticker,LogoURL
"RSG","https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Wiki_letter_w.svg/40px-Wiki_letter_w.svg.png"
"RMD","https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/ResMed_logo.svg/220px-ResMed_logo.svg.png"
"RVTY","https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Revvity_Logo.svg/220px-Revvity_Logo.svg.png"
"RHI","https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png"
"ROK","https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png"
"ROL","https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png"
"ROP","https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png"
"ROST","https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Ross_Stores_logo.svg/220px-Ross_Stores_logo.svg.png"
"RCL","https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Royal_Caribbean_Group_logo.svg/240px-Royal_Caribbean_Group_logo.svg.png"
"SPGI","https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/S%26P_Global_logo.svg/220px-S%26P_Global_logo.svg.png"
"CRM","https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Salesforce.com_logo.svg/220px-Salesforce.com_logo.svg.png"
"SBAC","https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png"
"SLB","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/SLB_Logo_2022.svg/220px-SLB_Logo_2022.svg.png"
"STX","https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Seagate_logo.svg/220px-Seagate_logo.svg.png"
"SRE","https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Sempra_h_tm_rgb_c.jpg/220px-Sempra_h_tm_rgb_c.jpg"
"NOW","https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/ServiceNow_logo.svg/220px-ServiceNow_logo.svg.png"
"SHW","https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Sherwin_Williams.svg/250px-Sherwin_Williams.svg.png"
"SPG","https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Simon_Property_Group_Logo_2014.svg/220px-Simon_Property_Group_Logo_2014.svg.png"
"SWKS","https://upload.wikimedia.org/wikipedia/en/thumb/5/51/Skyworks_logo.svg/220px-Skyworks_logo.svg.png"
"SJM","https://upload.wikimedia.org/wikipedia/en/thumb/c/c6/The_J.M._Smucker_Company_logo.svg/220px-The_J.M._Smucker_Company_logo.svg.png"
"SNA","https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Snap-on_logo.svg/220px-Snap-on_logo.svg.png"
"SO","https://upload.wikimedia.org/wikipedia/en/thumb/3/30/Southern_Company_logo_new.svg/220px-Southern_Company_logo_new.svg.png"
"LUV","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Southwest_Airlines_logo_2014.svg/220px-Southwest_Airlines_logo_2014.svg.png"
"SWK","https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Stanley_Black_%26_Decker_Logo.svg/250px-Stanley_Black_%26_Decker_Logo.svg.png"
"SBUX","https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Semi-protection-shackle.svg/20px-Semi-protection-shackle.svg.png"
"STT","https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png"
"STLD","https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Steel_Dynamics.svg/220px-Steel_Dynamics.svg.png"
"STE","https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Steris_logo.svg/220px-Steris_logo.svg.png"
"SYK","https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Stryker_logo.svg/220px-Stryker_logo.svg.png"
"SYF","https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Synchrony_Financial_logo.svg/220px-Synchrony_Financial_logo.svg.png"
"SNPS","https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Synopsys_Logo.svg/220px-Synopsys_Logo.svg.png"
"SYY","https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Ambox_rewrite.svg/40px-Ambox_rewrite.svg.png"
"TMUS","https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/T-Mobile_US_Logo_2022_RGB_Magenta_on_Transparent.svg/250px-T-Mobile_US_Logo_2022_RGB_Magenta_on_Transparent.svg.png"
"TROW","https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/T._Rowe_Price_wordmark.svg/220px-T._Rowe_Price_wordmark.svg.png"
"TTWO","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Take-Two_Interactive_Logo.svg/220px-Take-Two_Interactive_Logo.svg.png"
"TPR","https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Tapestry_logo.svg/220px-Tapestry_logo.svg.png"
"TRGP","https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Targa_Resources_logo.svg/220px-Targa_Resources_logo.svg.png"
"TGT","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Target_%282018%29.svg/120px-Target_%282018%29.svg.png"
"TEL","https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png"
"TDY","https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Teledyne_logo.svg/220px-Teledyne_logo.svg.png"
"TFX","https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Teleflex_logo.svg/220px-Teleflex_logo.svg.png"
"TER","https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png"
"TSLA","https://upload.wikimedia.org/wikipedia/en/thumb/9/94/Symbol_support_vote.svg/19px-Symbol_support_vote.svg.png"
"TXN","https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Unbalanced_scales.svg/45px-Unbalanced_scales.svg.png"
"TXT","https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Textron.svg/220px-Textron.svg.png"
"TMO","https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Thermo_Fisher_Scientific_logo.svg/200px-Thermo_Fisher_Scientific_logo.svg.png"
"TJX","https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/TJX_Logo.svg/200px-TJX_Logo.svg.png"
"TSCO","https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/TractorSupplyCompanylogo.svg/220px-TractorSupplyCompanylogo.svg.png"
"TT","https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/TraneTechnologieslogo.svg/220px-TraneTechnologieslogo.svg.png"
"TDG","https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Transdigm_Group_Logo.png/200px-Transdigm_Group_Logo.png"
"TRV","https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/The_Travelers_Companies.svg/250px-The_Travelers_Companies.svg.png"
"TRMB","https://upload.wikimedia.org/wikipedia/en/thumb/d/dd/Trimble_logo.svg/220px-Trimble_logo.svg.png"
"TFC","https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Truist_Financial_logo.svg/250px-Truist_Financial_logo.svg.png"
"TYL","https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Tyler_Technologies_logo.svg/220px-Tyler_Technologies_logo.svg.png"
"TSN","https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Tyson_Foods_logo.svg/220px-Tyson_Foods_logo.svg.png"
"USB","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/U.S._Bancorp_logo.svg/250px-U.S._Bancorp_logo.svg.png"
"UBER","https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Pending-protection-shackle.svg/20px-Pending-protection-shackle.svg.png"
"UDR","https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png"
"ULTA","https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Ulta_Beauty_logo.svg/250px-Ulta_Beauty_logo.svg.png"
"UNP","https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png"
"UAL","https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/United_Airlines_Logo.svg/220px-United_Airlines_Logo.svg.png"
"UPS","https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/United_Parcel_Service_logo_2014.svg/175px-United_Parcel_Service_logo_2014.svg.png"
"URI","https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/United_Rentals_Logo.svg/200px-United_Rentals_Logo.svg.png"
"UNH","https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/UnitedHealth_Group_logo.svg/220px-UnitedHealth_Group_logo.svg.png"
"UHS","https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Unbalanced_scales.svg/45px-Unbalanced_scales.svg.png"
"VLO","https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/Valero_Energy_logo.svg/220px-Valero_Energy_logo.svg.png"
"VTR","https://upload.wikimedia.org/wikipedia/en/b/b5/Ventas_logo.png"
"VLTO","https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Ambox_important.svg/40px-Ambox_important.svg.png"
"VRSN","https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Verisign_logo.svg/220px-Verisign_logo.svg.png"
"VRSK","https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Verisk_Analytics_Logo.svg/250px-Verisk_Analytics_Logo.svg.png"
"VZ","https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Merge-split-transwiki_default.svg/36px-Merge-split-transwiki_default.svg.png"
"VRTX","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Vertex_logo.svg/220px-Vertex_logo.svg.png"
"VFC","https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/VF_Corporation_logo.svg/150px-VF_Corporation_logo.svg.png"
"VTRS","https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Viatris.svg/220px-Viatris.svg.png"
"VICI","https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Vici_Properties_logo.svg/220px-Vici_Properties_logo.svg.png"
"V","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Visa_2021.svg/220px-Visa_2021.svg.png"
"VMC","https://upload.wikimedia.org/wikipedia/commons/4/47/Vulcan_Materials_logo.png"
"WRB","https://upload.wikimedia.org/wikipedia/en/thumb/a/ab/W.R._Berkley_logo.png/220px-W.R._Berkley_logo.png"
"WAB","https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Ambox_current_red_Asia_Australia.svg/42px-Ambox_current_red_Asia_Australia.svg.png"
"WBA","https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Walgreens_Boots_Alliance.svg/270px-Walgreens_Boots_Alliance.svg.png"
"WMT","https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Pending-protection-shackle.svg/20px-Pending-protection-shackle.svg.png"
"DIS","https://upload.wikimedia.org/wikipedia/en/thumb/1/1b/Semi-protection-shackle.svg/20px-Semi-protection-shackle.svg.png"
"WBD","https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Warner_Bros._Discovery.svg/250px-Warner_Bros._Discovery.svg.png"
"WM","https://upload.wikimedia.org/wikipedia/en/thumb/2/2a/Logo_for_WM.png/220px-Logo_for_WM.png"
"WAT","https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png"
"WEC","https://upload.wikimedia.org/wikipedia/en/thumb/9/91/WEC_Energy_Group_Logo.svg/200px-WEC_Energy_Group_Logo.svg.png"
"WFC","https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Wells_Fargo_Logo_%282020%29.svg/220px-Wells_Fargo_Logo_%282020%29.svg.png"
"WELL","https://upload.wikimedia.org/wikipedia/en/thumb/4/47/Welltower_logo.svg/220px-Welltower_logo.svg.png"
"WST","https://upload.wikimedia.org/wikipedia/en/thumb/e/ee/West_Pharmaceutical_Services_logo.png/220px-West_Pharmaceutical_Services_logo.png"
"WDC","https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png"
"WRK","https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/WestRock_logo.svg/250px-WestRock_logo.svg.png"
"WY","https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Weyerhaeuser.svg/220px-Weyerhaeuser.svg.png"
"WHR","https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Whirlpool_Corporation_Logo_%28as_of_2017%29.svg/220px-Whirlpool_Corporation_Logo_%28as_of_2017%29.svg.png"
"WMB","https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Williams_Companies_logo.svg/200px-Williams_Companies_logo.svg.png"
"WTW","https://upload.wikimedia.org/wikipedia/en/7/77/WTW_logo.png"
"GWW","https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/W._W._Grainger_logo.svg/220px-W._W._Grainger_logo.svg.png"
"WYNN","https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Wynn_Resorts_new.svg/220px-Wynn_Resorts_new.svg.png"
"XEL","https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Xcel-energy.svg/220px-Xcel-energy.svg.png"
"XYL","https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Xylem_Logo.svg/200px-Xylem_Logo.svg.png"
"YUM","https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Yum%21_Brands_logo.svg/200px-Yum%21_Brands_logo.svg.png"
"ZBRA","https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Zebra_Technologies_logo.svg/220px-Zebra_Technologies_logo.svg.png"
"ZBH","https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Zimmer_Biomet_logo.svg/220px-Zimmer_Biomet_logo.svg.png"
"ZION","https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Zions_Bancorporation_Logo.svg/220px-Zions_Bancorporation_Logo.svg.png"
"ZTS","https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Zoetis_logo.svg/220px-Zoetis_logo.svg.png"
